solucion,job,operacion,maquina_asignada,costo,tiempo
1,44,14,10,44.00,131.00
1,44,15,19,16.00,37.00
1,44,16,11,19.00,94.00
1,44,17,12,13.00,15.00
1,44,18,6,13.00,17.00
1,44,19,6,15.00,19.00
1,44,20,1,17.00,58.00
1,45,1,15,8.00,24.00
1,45,2,9,15.00,29.00
1,45,3,17,7.00,93.00
1,45,4,2,5.00,42.00
1,45,5,13,7.00,86.00
1,45,6,5,29.00,72.00
1,45,7,2,11.00,29.00
1,45,8,5,13.00,62.00
1,45,9,1,18.00,13.00
1,45,10,9,10.00,50.00
1,45,11,9,11.00,11.00
1,45,12,14,12.00,26.00
1,45,13,9,6.00,16.00
1,45,14,15,13.00,38.00
1,45,15,13,15.00,65.00
1,45,16,3,14.00,74.00
1,45,17,11,13.00,56.00
1,45,18,10,5.00,200.00
1,45,19,11,15.00,10.00
1,45,20,18,36.00,11.00
1,46,1,7,18.00,56.00
1,46,2,2,27.00,49.00
1,46,3,6,6.00,13.00
1,46,4,1,16.00,35.00
1,46,5,10,7.00,73.00
1,46,6,7,9.00,22.00
1,46,7,13,5.00,97.00
1,46,8,19,24.00,24.00
1,46,9,8,5.00,36.00
1,46,10,15,14.00,82.00
1,46,11,10,16.00,32.00
1,46,12,1,17.00,24.00
1,46,13,16,12.00,58.00
1,46,14,9,7.00,59.00
1,46,15,7,20.00,17.00
1,46,16,14,5.00,67.00
1,46,17,3,24.00,46.00
1,46,18,10,22.00,22.00
1,46,19,5,10.00,18.00
1,46,20,3,27.00,41.00
1,47,1,19,20.00,38.00
1,47,2,20,16.00,23.00
1,47,3,10,20.00,14.00
1,47,4,19,11.00,46.00
1,47,5,7,5.00,81.00
1,47,6,2,17.00,73.00
1,47,7,19,19.00,30.00
1,47,8,16,8.00,65.00
1,47,9,10,18.00,76.00
1,47,10,3,14.00,22.00
1,47,11,8,12.00,38.00
1,47,12,3,15.00,29.00
1,47,13,20,16.00,15.00
1,47,14,17,13.00,19.00
1,47,15,14,16.00,72.00
1,47,16,9,6.00,31.00
1,47,17,3,6.00,44.00
1,47,18,19,17.00,78.00
1,47,19,18,11.00,20.00
1,47,20,2,21.00,31.00
1,48,1,20,11.00,12.00
1,48,2,4,9.00,19.00
1,48,3,11,5.00,38.00
1,48,4,2,13.00,29.00
1,48,5,3,8.00,97.00
1,48,6,19,9.00,83.00
1,48,7,7,7.00,69.00
1,48,8,16,12.00,17.00
1,48,9,7,40.00,101.00
1,48,10,15,17.00,43.00
1,48,11,16,8.00,38.00
1,48,12,8,20.00,40.00
1,48,13,14,35.00,24.00
1,48,14,20,11.00,70.00
1,48,15,17,8.00,47.00
1,48,16,18,11.00,15.00
1,48,17,7,14.00,36.00
1,48,18,16,15.00,199.00
1,48,19,4,22.00,29.00
1,48,20,9,11.00,17.00
1,49,1,5,20.00,52.00
1,49,2,15,9.00,33.00
1,49,3,19,5.00,17.00
1,49,4,14,27.00,26.00
1,49,5,5,41.00,102.00
1,49,6,11,12.00,70.00
1,49,7,2,7.00,60.00
1,49,8,9,11.00,45.00
1,49,9,9,6.00,13.00
1,49,10,9,7.00,22.00
1,49,11,15,8.00,127.00
1,49,12,7,12.00,38.00
1,49,13,1,19.00,22.00
1,49,14,2,30.00,39.00
1,49,15,2,17.00,42.00
1,49,16,9,17.00,70.00
1,49,17,8,7.00,62.00
1,49,18,20,15.00,17.00
1,49,19,20,8.00,20.00
1,49,20,8,16.00,38.00
1,50,1,1,7.00,20.00
1,50,2,8,45.00,25.00
1,50,3,16,9.00,18.00
1,50,4,6,6.00,50.00
1,50,5,4,19.00,39.00
1,50,6,9,7.00,55.00
1,50,7,2,9.00,22.00
1,50,8,11,8.00,100.00
1,50,9,4,16.00,77.00
1,50,10,15,8.00,18.00
1,50,11,18,10.00,33.00
1,50,12,19,10.00,44.00
1,50,13,17,21.00,27.00
1,50,14,3,11.00,13.00
1,50,15,7,8.00,70.00
1,50,16,6,23.00,45.00
1,50,17,20,7.00,45.00
1,50,18,4,6.00,151.00
1,50,19,13,8.00,23.00
1,50,20,1,13.00,24.00
2,1,1,16,26.00,22.00
2,1,2,15,7.00,55.00
2,1,3,7,6.00,64.00
2,1,4,4,7.00,14.00
2,1,5,18,13.00,32.00
2,1,6,8,19.00,52.00
2,1,7,20,41.00,43.00
2,1,8,19,13.00,56.00
2,1,9,10,5.00,55.00
2,1,10,4,10.00,111.00
2,1,11,7,11.00,44.00
2,1,12,5,39.00,19.00
2,1,13,16,6.00,31.00
2,1,14,3,27.00,48.00
2,1,15,3,12.00,36.00
2,1,16,13,12.00,34.00
2,1,17,3,5.00,132.00
2,1,18,1,7.00,28.00
2,1,19,13,6.00,90.00
2,1,20,18,14.00,12.00
2,2,1,13,7.00,19.00
2,2,2,13,18.00,15.00
2,2,3,17,12.00,22.00
2,2,4,16,6.00,14.00
2,2,5,13,5.00,13.00
2,2,6,16,10.00,66.00
2,2,7,3,23.00,45.00
2,2,8,17,19.00,15.00
2,2,9,4,8.00,87.00
2,2,10,2,7.00,16.00
2,2,11,18,12.00,51.00
2,2,12,1,37.00,16.00
2,2,13,10,11.00,35.00
2,2,14,14,7.00,22.00
2,2,15,6,11.00,60.00
2,2,16,13,6.00,40.00
2,2,17,9,9.00,29.00
2,2,18,11,10.00,76.00
2,2,19,14,11.00,35.00
2,2,20,1,13.00,36.00
2,3,1,10,15.00,32.00
2,3,2,16,10.00,38.00
2,3,3,10,19.00,40.00
2,3,4,3,19.00,13.00
2,3,5,3,6.00,21.00
2,3,6,18,26.00,17.00
2,3,7,13,15.00,57.00
2,3,8,20,5.00,26.00
2,3,9,5,31.00,26.00
2,3,10,15,28.00,191.00
2,3,11,9,9.00,29.00
2,3,12,18,43.00,62.00
2,3,13,12,17.00,13.00
2,3,14,2,12.00,19.00
2,3,15,11,42.00,74.00
2,3,16,8,31.00,16.00
2,3,17,10,26.00,10.00
2,3,18,16,6.00,81.00
2,3,19,6,22.00,40.00
2,3,20,4,11.00,35.00
2,4,1,5,18.00,37.00
2,4,2,11,9.00,43.00
2,4,3,1,17.00,10.00
2,4,4,20,11.00,42.00
2,4,5,9,13.00,49.00
2,4,6,18,13.00,83.00
2,4,7,20,5.00,44.00
2,4,8,12,12.00,76.00
2,4,9,15,5.00,61.00
2,4,10,20,36.00,24.00
2,4,11,7,13.00,25.00
2,4,12,20,14.00,14.00
2,4,13,17,18.00,66.00
2,4,14,20,8.00,42.00
2,4,15,12,7.00,38.00
2,4,16,16,30.00,24.00
2,4,17,20,12.00,10.00
2,4,18,4,24.00,16.00
2,4,19,8,13.00,30.00
2,4,20,6,18.00,28.00
2,5,1,16,17.00,60.00
2,5,2,19,9.00,54.00
2,5,3,13,44.00,66.00
2,5,4,18,33.00,16.00
2,5,5,11,45.00,34.00
2,5,6,1,12.00,43.00
2,5,7,1,33.00,25.00
2,5,8,13,5.00,34.00
2,5,9,20,22.00,70.00
2,5,10,6,17.00,32.00
2,5,11,13,50.00,121.00
2,5,12,5,38.00,15.00
2,5,13,9,7.00,43.00
2,5,14,4,7.00,57.00
2,5,15,10,16.00,15.00
2,5,16,7,7.00,95.00
2,5,17,15,14.00,19.00
2,5,18,3,10.00,35.00
2,5,19,1,5.00,149.00
2,5,20,9,11.00,25.00
2,6,1,7,23.00,11.00
2,6,2,4,8.00,13.00
2,6,3,18,16.00,83.00
2,6,4,13,33.00,114.00
2,6,5,2,5.00,16.00
2,6,6,8,11.00,15.00
2,6,7,4,14.00,80.00
2,6,8,14,13.00,27.00
2,6,9,4,6.00,26.00
2,6,10,8,31.00,120.00
2,6,11,8,41.00,10.00
2,6,12,16,6.00,59.00
2,6,13,4,13.00,14.00
2,6,14,8,8.00,26.00
2,6,15,15,15.00,21.00
2,6,16,2,7.00,104.00
2,6,17,9,28.00,13.00
2,6,18,16,23.00,11.00
2,6,19,8,18.00,44.00
2,6,20,14,5.00,57.00
2,7,1,14,11.00,12.00
2,7,2,11,5.00,115.00
2,7,3,18,7.00,59.00
2,7,4,20,17.00,51.00
2,7,5,7,16.00,70.00
2,7,6,1,5.00,31.00
2,7,7,16,14.00,14.00
2,7,8,3,35.00,73.00
2,7,9,17,13.00,48.00
2,7,10,8,24.00,12.00
2,7,11,17,19.00,159.00
2,7,12,13,8.00,58.00
2,7,13,2,25.00,30.00
2,7,14,13,6.00,12.00
2,7,15,9,32.00,48.00
2,7,16,6,7.00,22.00
2,7,17,19,15.00,49.00
2,7,18,7,16.00,12.00
2,7,19,15,13.00,64.00
2,7,20,20,21.00,42.00
2,8,1,6,8.00,38.00
2,8,2,17,9.00,32.00
2,8,3,13,30.00,47.00
2,8,4,8,6.00,68.00
2,8,5,1,18.00,75.00
2,8,6,19,13.00,62.00
2,8,7,7,15.00,104.00
2,8,8,7,20.00,60.00
2,8,9,10,6.00,20.00
2,8,10,10,21.00,44.00
2,8,11,20,22.00,16.00
2,8,12,6,5.00,47.00
2,8,13,19,33.00,46.00
2,8,14,14,8.00,36.00
2,8,15,15,24.00,51.00
2,8,16,8,19.00,24.00
2,8,17,8,5.00,62.00
2,8,18,18,17.00,80.00
2,8,19,17,6.00,93.00
2,8,20,15,21.00,19.00
2,9,1,6,9.00,54.00
2,9,2,3,25.00,84.00
2,9,3,3,15.00,58.00
2,9,4,4,9.00,26.00
2,9,5,2,19.00,21.00
2,9,6,13,12.00,32.00
2,9,7,20,33.00,49.00
2,9,8,5,13.00,13.00
2,9,9,2,11.00,24.00
2,9,10,1,16.00,48.00
2,9,11,11,9.00,39.00
2,9,12,19,30.00,65.00
2,9,13,2,5.00,37.00
2,9,14,9,26.00,25.00
2,9,15,16,18.00,49.00
2,9,16,6,8.00,25.00
2,9,17,12,5.00,111.00
2,9,18,5,15.00,51.00
2,9,19,10,24.00,12.00
2,9,20,18,23.00,11.00
2,10,1,10,9.00,59.00
2,10,2,15,24.00,28.00
2,10,3,15,5.00,21.00
2,10,4,18,24.00,70.00
2,10,5,10,14.00,15.00
2,10,6,6,9.00,18.00
2,10,7,1,41.00,141.00
2,10,8,7,8.00,38.00
2,10,9,20,16.00,27.00
2,10,10,3,13.00,17.00
2,10,11,3,10.00,65.00
2,10,12,2,21.00,153.00
2,10,13,1,38.00,33.00
2,10,14,11,33.00,21.00
2,10,15,6,11.00,59.00
2,10,16,5,21.00,29.00
2,10,17,5,16.00,12.00
2,10,18,8,43.00,80.00
2,10,19,13,10.00,58.00
2,10,20,7,18.00,37.00
2,11,1,6,44.00,30.00
2,11,2,5,12.00,20.00
2,11,3,12,13.00,16.00
2,11,4,8,26.00,29.00
2,11,5,2,15.00,23.00
2,11,6,9,12.00,13.00
2,11,7,13,11.00,59.00
2,11,8,15,19.00,10.00
2,11,9,14,16.00,52.00
2,11,10,7,13.00,21.00
2,11,11,4,14.00,11.00
2,11,12,3,14.00,55.00
2,11,13,15,13.00,18.00
2,11,14,2,17.00,43.00
2,11,15,20,7.00,60.00
2,11,16,12,21.00,19.00
2,11,17,6,13.00,85.00
2,11,18,2,15.00,10.00
2,11,19,11,12.00,16.00
2,11,20,8,20.00,15.00
2,12,1,4,14.00,77.00
2,12,2,5,7.00,60.00
2,12,3,11,12.00,12.00
2,12,4,3,24.00,109.00
2,12,5,9,36.00,39.00
2,12,6,8,7.00,10.00
2,12,7,9,13.00,178.00
2,12,8,16,5.00,56.00
2,12,9,13,6.00,110.00
2,12,10,4,15.00,43.00
2,12,11,14,12.00,65.00
2,12,12,17,13.00,42.00
2,12,13,7,11.00,171.00
2,12,14,4,10.00,19.00
2,12,15,12,11.00,67.00
2,12,16,4,47.00,21.00
2,12,17,20,34.00,38.00
2,12,18,5,31.00,13.00
2,12,19,18,10.00,15.00
2,12,20,10,20.00,54.00
2,13,1,17,21.00,107.00
2,13,2,20,14.00,62.00
2,13,3,8,10.00,41.00
2,13,4,18,14.00,23.00
2,13,5,15,5.00,41.00
2,13,6,12,6.00,45.00
2,13,7,19,11.00,16.00
2,13,8,9,7.00,50.00
2,13,9,12,8.00,39.00
2,13,10,11,6.00,32.00
2,13,11,1,12.00,43.00
2,13,12,10,38.00,21.00
2,13,13,17,27.00,23.00
2,13,14,7,25.00,47.00
2,13,15,3,9.00,79.00
2,13,16,19,5.00,44.00
2,13,17,13,8.00,29.00
2,13,18,7,6.00,14.00
2,13,19,4,9.00,13.00
2,13,20,13,10.00,100.00
2,14,1,3,16.00,74.00
2,14,2,1,18.00,42.00
2,14,3,14,13.00,24.00
2,14,4,5,13.00,61.00
2,14,5,18,37.00,34.00
2,14,6,17,13.00,87.00
2,14,7,5,6.00,25.00
2,14,8,1,38.00,111.00
2,14,9,15,8.00,21.00
2,14,10,12,7.00,10.00
2,14,11,11,12.00,37.00
2,14,12,8,6.00,72.00
2,14,13,7,10.00,98.00
2,14,14,14,38.00,11.00
2,14,15,3,7.00,53.00
2,14,16,17,16.00,20.00
2,14,17,11,35.00,23.00
2,14,18,1,50.00,27.00
2,14,19,20,35.00,110.00
2,14,20,17,16.00,42.00
2,15,1,7,6.00,44.00
2,15,2,10,10.00,13.00
2,15,3,2,10.00,24.00
2,15,4,11,5.00,99.00
2,15,5,14,11.00,108.00
2,15,6,15,7.00,35.00
2,15,7,6,5.00,58.00
2,15,8,7,14.00,34.00
2,15,9,17,21.00,54.00
2,15,10,5,10.00,47.00
2,15,11,1,11.00,64.00
2,15,12,6,19.00,32.00
2,15,13,5,21.00,57.00
2,15,14,6,8.00,43.00
2,15,15,2,24.00,42.00
2,15,16,9,27.00,36.00
2,15,17,3,26.00,70.00
2,15,18,12,6.00,49.00
2,15,19,11,29.00,17.00
2,15,20,5,12.00,11.00
2,16,1,11,8.00,86.00
2,16,2,8,18.00,28.00
2,16,3,20,14.00,19.00
2,16,4,9,15.00,31.00
2,16,5,10,12.00,71.00
2,16,6,2,7.00,49.00
2,16,7,13,17.00,148.00
2,16,8,16,22.00,84.00
2,16,9,15,14.00,16.00
2,16,10,2,16.00,27.00
2,16,11,8,40.00,138.00
2,16,12,13,23.00,99.00
2,16,13,13,11.00,36.00
2,16,14,7,7.00,24.00
2,16,15,17,8.00,22.00
2,16,16,7,21.00,49.00
2,16,17,7,27.00,10.00
2,16,18,4,6.00,61.00
2,16,19,11,9.00,12.00
2,16,20,18,24.00,13.00
2,17,1,13,28.00,11.00
2,17,2,12,28.00,10.00
2,17,3,7,8.00,29.00
2,17,4,7,11.00,21.00
2,17,5,14,14.00,38.00
2,17,6,11,19.00,84.00
2,17,7,3,6.00,39.00
2,17,8,18,8.00,11.00
2,17,9,2,14.00,27.00
2,17,10,4,10.00,23.00
2,17,11,19,13.00,65.00
2,17,12,8,11.00,20.00
2,17,13,13,6.00,18.00
2,17,14,17,6.00,89.00
2,17,15,19,13.00,33.00
2,17,16,8,44.00,13.00
2,17,17,1,14.00,16.00
2,17,18,16,21.00,27.00
2,17,19,13,18.00,25.00
2,17,20,18,9.00,14.00
2,18,1,17,12.00,26.00
2,18,2,17,5.00,36.00
2,18,3,14,6.00,35.00
2,18,4,9,20.00,39.00
2,18,5,13,5.00,114.00
2,18,6,4,43.00,126.00
2,18,7,10,18.00,53.00
2,18,8,7,7.00,51.00
2,18,9,5,13.00,77.00
2,18,10,9,21.00,27.00
2,18,11,8,23.00,29.00
2,18,12,16,6.00,98.00
2,18,13,20,23.00,22.00
2,18,14,19,10.00,31.00
2,18,15,4,9.00,33.00
2,18,16,10,7.00,60.00
2,18,17,5,16.00,30.00
2,18,18,5,16.00,27.00
2,18,19,6,6.00,20.00
2,18,20,6,5.00,47.00
2,19,1,12,36.00,38.00
2,19,2,14,6.00,54.00
2,19,3,11,6.00,54.00
2,19,4,11,7.00,19.00
2,19,5,18,10.00,79.00
2,19,6,6,20.00,24.00
2,19,7,20,5.00,105.00
2,19,8,7,11.00,10.00
2,19,9,17,9.00,69.00
2,19,10,5,11.00,32.00
2,19,11,11,20.00,56.00
2,19,12,13,7.00,21.00
2,19,13,20,7.00,15.00
2,19,14,1,5.00,28.00
2,19,15,19,8.00,11.00
2,19,16,10,11.00,35.00
2,19,17,11,11.00,32.00
2,19,18,20,23.00,55.00
2,19,19,8,8.00,10.00
2,19,20,11,29.00,113.00
2,20,1,10,28.00,18.00
2,20,2,17,15.00,36.00
2,20,3,1,8.00,26.00
2,20,4,16,13.00,66.00
2,20,5,12,23.00,16.00
2,20,6,15,19.00,50.00
2,20,7,3,9.00,135.00
2,20,8,15,15.00,89.00
2,20,9,6,17.00,55.00
2,20,10,15,27.00,42.00
2,20,11,13,7.00,15.00
2,20,12,13,30.00,21.00
2,20,13,4,20.00,25.00
2,20,14,18,23.00,14.00
2,20,15,16,8.00,51.00
2,20,16,10,9.00,30.00
2,20,17,17,11.00,13.00
2,20,18,6,12.00,75.00
2,20,19,7,26.00,16.00
2,20,20,11,37.00,23.00
2,21,1,5,16.00,16.00
2,21,2,8,8.00,53.00
2,21,3,5,15.00,11.00
2,21,4,6,9.00,77.00
2,21,5,11,7.00,29.00
2,21,6,19,10.00,21.00
2,21,7,18,15.00,24.00
2,21,8,17,9.00,11.00
2,21,9,19,15.00,40.00
2,21,10,1,11.00,65.00
2,21,11,3,26.00,50.00
2,21,12,10,24.00,34.00
2,21,13,6,14.00,36.00
2,21,14,11,9.00,49.00
2,21,15,3,31.00,32.00
2,21,16,17,9.00,10.00
2,21,17,13,9.00,12.00
2,21,18,13,11.00,29.00
2,21,19,6,20.00,55.00
2,21,20,19,5.00,20.00
2,22,1,5,25.00,17.00
2,22,2,13,10.00,10.00
2,22,3,16,9.00,67.00
2,22,4,12,7.00,10.00
2,22,5,1,11.00,60.00
2,22,6,2,14.00,16.00
2,22,7,15,7.00,109.00
2,22,8,7,26.00,63.00
2,22,9,15,16.00,66.00
2,22,10,15,5.00,111.00
2,22,11,14,32.00,32.00
2,22,12,1,31.00,38.00
2,22,13,15,6.00,37.00
2,22,14,4,14.00,26.00
2,22,15,11,15.00,47.00
2,22,16,1,5.00,109.00
2,22,17,14,14.00,11.00
2,22,18,6,8.00,44.00
2,22,19,2,8.00,66.00
2,22,20,11,30.00,29.00
2,23,1,2,16.00,23.00
2,23,2,18,18.00,16.00
2,23,3,3,18.00,34.00
2,23,4,13,7.00,69.00
2,23,5,3,11.00,23.00
2,23,6,2,6.00,113.00
2,23,7,18,27.00,21.00
2,23,8,1,14.00,27.00
2,23,9,14,14.00,14.00
2,23,10,16,6.00,16.00
2,23,11,20,24.00,10.00
2,23,12,8,29.00,62.00
2,23,13,4,24.00,17.00
2,23,14,15,26.00,30.00
2,23,15,20,10.00,81.00
2,23,16,12,14.00,69.00
2,23,17,12,18.00,13.00
2,23,18,18,23.00,51.00
2,23,19,16,25.00,53.00
2,23,20,13,11.00,35.00
2,24,1,4,6.00,45.00
2,24,2,3,8.00,114.00
2,24,3,1,6.00,53.00
2,24,4,4,18.00,39.00
2,24,5,20,5.00,60.00
2,24,6,14,15.00,20.00
2,24,7,7,5.00,147.00
2,24,8,8,14.00,21.00
2,24,9,1,7.00,75.00
2,24,10,8,25.00,10.00
2,24,11,11,11.00,74.00
2,24,12,2,9.00,32.00
2,24,13,16,5.00,49.00
2,24,14,19,18.00,56.00
2,24,15,5,12.00,27.00
2,24,16,12,6.00,18.00
2,24,17,5,5.00,27.00
2,24,18,11,6.00,12.00
2,24,19,1,16.00,22.00
2,24,20,14,24.00,157.00
2,25,1,3,17.00,33.00
2,25,2,6,10.00,19.00
2,25,3,5,15.00,71.00
2,25,4,7,19.00,17.00
2,25,5,12,5.00,20.00
2,25,6,13,12.00,59.00
2,25,7,19,19.00,35.00
2,25,8,2,9.00,33.00
2,25,9,15,11.00,19.00
2,25,10,4,33.00,20.00
2,25,11,15,10.00,110.00
2,25,12,10,18.00,13.00
2,25,13,3,44.00,46.00
2,25,14,15,7.00,51.00
2,25,15,13,10.00,42.00
2,25,16,7,13.00,61.00
2,25,17,3,49.00,62.00
2,25,18,8,36.00,20.00
2,25,19,11,5.00,19.00
2,25,20,12,5.00,51.00
2,26,1,20,12.00,71.00
2,26,2,6,16.00,25.00
2,26,3,15,8.00,36.00
2,26,4,5,8.00,81.00
2,26,5,3,15.00,47.00
2,26,6,20,27.00,58.00
2,26,7,3,14.00,79.00
2,26,8,11,20.00,69.00
2,26,9,20,24.00,59.00
2,26,10,8,24.00,42.00
2,26,11,9,9.00,29.00
2,26,12,12,19.00,14.00
2,26,13,1,11.00,32.00
2,26,14,3,12.00,19.00
2,26,15,7,6.00,59.00
2,26,16,11,7.00,75.00
2,26,17,6,20.00,24.00
2,26,18,20,5.00,10.00
2,26,19,15,21.00,37.00
2,26,20,4,12.00,27.00
2,27,1,15,5.00,16.00
2,27,2,9,30.00,25.00
2,27,3,11,40.00,57.00
2,27,4,4,11.00,46.00
2,27,5,5,12.00,17.00
2,27,6,15,20.00,81.00
2,27,7,12,17.00,46.00
2,27,8,17,12.00,79.00
2,27,9,20,11.00,32.00
2,27,10,1,25.00,16.00
2,27,11,2,38.00,17.00
2,27,12,5,10.00,59.00
2,27,13,9,14.00,194.00
2,27,14,8,7.00,22.00
2,27,15,2,9.00,85.00
2,27,16,13,48.00,18.00
2,27,17,14,20.00,13.00
2,27,18,15,12.00,128.00
2,27,19,6,26.00,15.00
2,27,20,4,10.00,16.00
2,28,1,11,10.00,30.00
2,28,2,20,17.00,93.00
2,28,3,14,8.00,10.00
2,28,4,7,19.00,36.00
2,28,5,9,33.00,19.00
2,28,6,5,17.00,23.00
2,28,7,4,15.00,67.00
2,28,8,15,9.00,32.00
2,28,9,11,10.00,39.00
2,28,10,19,9.00,29.00
2,28,11,13,17.00,43.00
2,28,12,19,22.00,39.00
2,28,13,1,5.00,75.00
2,28,14,9,20.00,29.00
2,28,15,9,11.00,30.00
2,28,16,4,21.00,14.00
2,28,17,8,20.00,20.00
2,28,18,2,14.00,53.00
2,28,19,9,10.00,50.00
2,28,20,2,6.00,79.00
2,29,1,18,11.00,45.00
2,29,2,5,21.00,35.00
2,29,3,18,19.00,49.00
2,29,4,17,16.00,11.00
2,29,5,3,8.00,37.00
2,29,6,19,6.00,43.00
2,29,7,1,22.00,27.00
2,29,8,10,30.00,21.00
2,29,9,13,24.00,36.00
2,29,10,2,16.00,33.00
2,29,11,17,10.00,63.00
2,29,12,8,5.00,32.00
2,29,13,4,16.00,23.00
2,29,14,13,5.00,58.00
2,29,15,14,20.00,24.00
2,29,16,4,20.00,11.00
2,29,17,12,5.00,87.00
2,29,18,9,31.00,45.00
2,29,19,7,6.00,24.00
2,29,20,14,24.00,36.00
2,30,1,7,22.00,17.00
2,30,2,18,5.00,49.00
2,30,3,12,38.00,46.00
2,30,4,12,9.00,22.00
2,30,5,14,10.00,40.00
2,30,6,18,17.00,53.00
2,30,7,5,26.00,57.00
2,30,8,20,8.00,43.00
2,30,9,1,13.00,56.00
2,30,10,6,7.00,54.00
2,30,11,20,22.00,37.00
2,30,12,17,20.00,14.00
2,30,13,8,18.00,18.00
2,30,14,20,8.00,12.00
2,30,15,13,7.00,75.00
2,30,16,17,9.00,69.00
2,30,17,5,35.00,33.00
2,30,18,11,9.00,22.00
2,30,19,15,13.00,13.00
2,30,20,10,9.00,60.00
2,31,1,11,5.00,44.00
2,31,2,14,7.00,156.00
2,31,3,4,7.00,20.00
2,31,4,12,9.00,61.00
2,31,5,11,23.00,57.00
2,31,6,3,5.00,38.00
2,31,7,11,8.00,14.00
2,31,8,13,9.00,33.00
2,31,9,10,31.00,21.00
2,31,10,12,21.00,30.00
2,31,11,20,17.00,51.00
2,31,12,4,26.00,77.00
2,31,13,15,5.00,128.00
2,31,14,5,5.00,22.00
2,31,15,16,11.00,45.00
2,31,16,8,5.00,27.00
2,31,17,13,18.00,38.00
2,31,18,14,28.00,51.00
2,31,19,6,22.00,30.00
2,31,20,19,9.00,27.00
2,32,1,14,6.00,96.00
2,32,2,7,46.00,37.00
2,32,3,11,19.00,12.00
2,32,4,13,27.00,96.00
2,32,5,19,5.00,22.00
2,32,6,7,5.00,31.00
2,32,7,9,10.00,10.00
2,32,8,11,9.00,54.00
2,32,9,8,14.00,50.00
2,32,10,14,5.00,85.00
2,32,11,4,7.00,42.00
2,32,12,9,21.00,44.00
2,32,13,3,16.00,10.00
2,32,14,1,8.00,21.00
2,32,15,17,20.00,20.00
2,32,16,9,11.00,13.00
2,32,17,10,21.00,76.00
2,32,18,15,6.00,85.00
2,32,19,14,32.00,48.00
2,32,20,17,6.00,101.00
2,33,1,2,8.00,44.00
2,33,2,1,8.00,76.00
2,33,3,20,7.00,86.00
2,33,4,9,36.00,107.00
2,33,5,20,7.00,17.00
2,33,6,5,12.00,91.00
2,33,7,8,9.00,13.00
2,33,8,17,50.00,102.00
2,33,9,18,6.00,12.00
2,33,10,18,5.00,13.00
2,33,11,7,11.00,17.00
2,33,12,9,25.00,60.00
2,33,13,5,7.00,31.00
2,33,14,8,14.00,57.00
2,33,15,8,9.00,32.00
2,33,16,20,9.00,75.00
2,33,17,15,12.00,23.00
2,33,18,12,6.00,29.00
2,33,19,15,37.00,77.00
2,33,20,7,13.00,26.00
2,34,1,7,34.00,68.00
2,34,2,6,8.00,44.00
2,34,3,1,6.00,41.00
2,34,4,13,12.00,17.00
2,34,5,1,33.00,32.00
2,34,6,10,16.00,30.00
2,34,7,4,10.00,13.00
2,34,8,10,13.00,26.00
2,34,9,5,10.00,27.00
2,34,10,20,9.00,24.00
2,34,11,5,5.00,10.00
2,34,12,12,20.00,105.00
2,34,13,6,6.00,92.00
2,34,14,4,5.00,14.00
2,34,15,12,8.00,34.00
2,34,16,7,29.00,16.00
2,34,17,14,23.00,38.00
2,34,18,16,8.00,28.00
2,34,19,20,13.00,13.00
2,34,20,7,14.00,63.00
2,35,1,18,11.00,45.00
2,35,2,4,9.00,14.00
2,35,3,4,5.00,41.00
2,35,4,18,7.00,10.00
2,35,5,20,6.00,84.00
2,35,6,8,9.00,42.00
2,35,7,7,7.00,20.00
2,35,8,1,6.00,100.00
2,35,9,15,7.00,85.00
2,35,10,11,9.00,33.00
2,35,11,8,48.00,13.00
2,35,12,12,47.00,13.00
2,35,13,9,28.00,39.00
2,35,14,12,47.00,29.00
2,35,15,10,10.00,13.00
2,35,16,19,6.00,45.00
2,35,17,5,45.00,44.00
2,35,18,11,26.00,38.00
2,35,19,1,12.00,11.00
2,35,20,10,49.00,31.00
2,36,1,1,13.00,12.00
2,36,2,18,11.00,11.00
2,36,3,12,11.00,11.00
2,36,4,20,28.00,19.00
2,36,5,4,27.00,84.00
2,36,6,16,46.00,27.00
2,36,7,20,10.00,24.00
2,36,8,14,13.00,73.00
2,36,9,16,41.00,30.00
2,36,10,17,8.00,73.00
2,36,11,11,27.00,13.00
2,36,12,1,9.00,127.00
2,36,13,8,18.00,57.00
2,36,14,18,10.00,10.00
2,36,15,2,5.00,11.00
2,36,16,13,9.00,11.00
2,36,17,18,8.00,15.00
2,36,18,8,5.00,31.00
2,36,19,2,17.00,23.00
2,36,20,8,16.00,14.00
2,37,1,16,5.00,52.00
2,37,2,15,26.00,84.00
2,37,3,19,15.00,18.00
2,37,4,20,25.00,36.00
2,37,5,17,12.00,29.00
2,37,6,4,13.00,35.00
2,37,7,14,20.00,147.00
2,37,8,13,47.00,96.00
2,37,9,13,19.00,121.00
2,37,10,4,11.00,48.00
2,37,11,9,18.00,19.00
2,37,12,15,9.00,38.00
2,37,13,9,19.00,54.00
2,37,14,2,10.00,21.00
2,37,15,12,18.00,35.00
2,37,16,18,22.00,49.00
2,37,17,19,15.00,53.00
2,37,18,9,17.00,49.00
2,37,19,4,27.00,49.00
2,37,20,19,7.00,25.00
2,38,1,11,10.00,29.00
2,38,2,3,11.00,46.00
2,38,3,15,5.00,36.00
2,38,4,20,12.00,14.00
2,38,5,14,6.00,47.00
2,38,6,4,49.00,38.00
